Time_us,Front_Right_Angle_Deg,Front_Left_Angle_Deg,Rear_Right_Travel,Rear_Left_Travel,Steering_Angle_Deg,TPS_Percent,Coolant_Temp_F,RPM,DD8_Volts,ax_g,ay_g,az_g,Accel_Seq,Accel_Age_us
63488495,187.0968,86.2170,46.7253,46.0411,40.2933,1.27,139.10,4233,0.9126,0.65700,-0.05400,0.35900,12097,200
63493495,186.8035,86.2170,46.7253,45.9433,40.2933,2.04,139.63,4206,0.9383,0.66500,0.06600,0.27100,12098,287
63498495,187.6833,85.9238,46.8231,46.0411,40.6452,5.36,147.52,4338,0.9351,0.66500,0.06600,0.27100,12098,5287
63503495,187.6833,85.3372,46.9208,45.9433,40.6452,1.46,140.68,4180,0.9029,0.11500,-0.34200,1.45800,12100,25
63508495,187.3900,85.9238,46.7253,45.9433,41.3490,1.85,143.05,4285,0.9126,0.69200,0.00100,0.22500,12101,374
63544832,187.6833,86.2170,46.7253,46.1388,42.0528,2.34,142.78,4101,0.9029,-0.24500,-0.55400,1.76300,12103,1
63549832,188.2698,85.9238,46.7253,46.0411,41.7009,1.66,141.21,4193,0.9093,-0.24500,-0.55400,1.76300,12103,5001
63554832,186.5103,86.2170,46.8231,46.0411,42.7566,2.53,141.21,4325,0.9318,1.10500,-0.10200,-0.21100,12110,1275
63559832,188.2698,85.9238,46.9208,45.9433,42.4047,2.43,143.05,4206,0.8997,0.78100,0.00600,0.13200,12111,1710
63564832,188.2698,85.9238,46.8231,46.1388,42.0528,1.95,142.52,4088,0.9126,0.24600,-0.13500,1.44300,12112,1363
63569832,187.6833,86.2170,46.9208,46.1388,42.4047,3.12,143.31,4246,0.9575,-0.18000,-0.61100,1.74900,12113,1275
63574832,187.6833,85.9238,46.8231,46.1388,43.1085,1.85,143.05,4206,0.8772,0.48200,-0.35300,0.63300,12114,1449
63579832,188.2698,86.5103,46.8231,46.1388,42.4047,2.14,143.31,4154,0.9093,1.09900,-0.03400,-0.16400,12115,1362
63584832,188.2698,86.5103,46.7253,46.0411,41.7009,2.82,144.10,4193,0.9093,-0.08800,-0.15400,1.64000,12116,1362
63589832,187.9765,86.8035,46.8231,46.0411,42.4047,1.75,143.84,4220,0.8965,0.04400,-0.52500,1.92400,12117,1449
63594832,188.2698,86.5103,46.7253,46.1388,42.4047,2.14,139.10,4193,0.9093,0.50300,-0.33300,0.47700,12118,1449
63599832,187.6833,86.2170,46.9208,46.1388,42.0528,2.82,141.47,4390,0.8965,0.68700,-0.38100,0.21900,12119,1449
63604832,189.1496,86.5103,46.9208,46.0411,42.0528,2.43,142.26,4180,0.9511,1.02900,-0.06000,0.10200,12120,1449
63609832,188.2698,86.2170,46.9208,46.1388,42.4047,2.04,141.47,4180,0.9222,-0.16800,-0.33500,1.72400,12121,1275
63614832,188.2698,86.5103,46.7253,46.0411,42.7566,3.41,142.52,4259,0.9286,0.25100,-0.53300,1.51600,12122,1362
63619832,187.9765,85.9238,46.8231,46.1388,42.4047,2.04,141.21,4220,0.8836,0.37200,-0.10600,0.32300,12123,1449
63624832,188.5630,86.2170,46.9208,46.1388,42.4047,2.34,141.21,4128,0.9158,0.80600,0.12700,0.16300,12124,1536
63629832,187.9765,86.5103,46.8231,46.0411,42.0528,3.31,141.47,4298,0.9254,0.10800,-0.12800,1.62100,12125,1362
63634832,187.6833,86.8035,46.6276,46.1388,42.0528,1.75,140.94,4154,0.9447,-0.14500,-0.40300,1.94100,12126,1275
63639832,188.5630,86.5103,46.8231,46.0411,42.7566,1.46,142.52,4206,0.9286,0.36800,-0.61000,1.18300,12127,1362
63644832,187.9765,86.5103,46.8231,46.0411,42.4047,7.89,141.73,4298,0.9254,0.63200,0.05200,-0.07400,12128,1623
63649832,187.9765,86.2170,47.0186,46.1388,42.4047,1.95,142.78,4193,0.9029,0.59600,0.19600,0.54200,12129,1536
63654832,187.9765,86.8035,46.8231,46.0411,42.7566,1.75,145.41,4114,0.9383,-0.11500,-0.40800,1.91800,12130,1275
63659832,187.9765,86.5103,46.8231,46.0411,42.0528,10.22,141.47,4298,0.9447,0.02500,-0.26200,1.51400,12131,1449
63696747,189.4428,87.0968,46.9208,46.2366,44.1642,1.07,142.26,4272,0.8869,0.44500,0.04000,0.41500,12133,2
63701747,187.6833,85.9238,46.7253,46.2366,43.8123,0.58,143.57,4101,0.8611,0.44500,0.04000,0.41500,12133,5002
63706747,188.5630,86.2170,46.8231,46.3343,42.4047,0.88,142.00,4325,0.9575,0.18800,-0.27100,1.33500,12140,3277
63711747,188.5630,86.5103,46.8231,46.3343,42.7566,0.39,144.36,4233,0.8965,0.70700,0.30000,0.12300,12141,3451
63716747,188.2698,86.2170,47.1163,46.3343,43.1085,0.19,141.21,4233,0.8772,1.28300,0.10000,0.00100,12142,1862
63721747,188.8563,85.9238,46.8231,46.3343,43.4604,0.00,142.78,4246,0.9093,0.24500,-0.27500,1.12100,12143,3277
63726747,188.5630,86.2170,46.9208,46.4321,43.8123,1.95,144.10,4193,0.9286,-0.08400,-0.71400,2.24700,12144,3277
63731747,188.5630,86.5103,46.9208,46.3343,43.8123,0.78,142.26,4206,0.9254,0.44700,-0.08200,0.76100,12145,3451
63736747,188.2698,85.9238,46.9208,46.5298,43.1085,0.00,144.10,4193,0.8804,0.91700,0.20200,-0.02500,12146,1847
63741747,187.3900,86.2170,46.9208,46.4321,43.4604,2.04,142.26,4246,0.8901,0.23000,0.09700,1.38300,12147,3451
63746747,188.5630,85.6305,46.8231,46.4321,43.1085,0.00,140.42,4298,0.8836,-0.21500,-0.53000,1.97300,12148,3190
63751747,187.9765,86.2170,46.8231,46.3343,44.1642,0.00,141.47,4246,0.9190,0.39900,-0.22000,1.23100,12149,3277
63757166,189.4428,86.2170,46.9208,46.4321,42.4047,0.29,139.37,4259,0.9383,0.51400,0.08000,0.37600,12150,1
63762166,188.2698,86.2170,46.9208,46.5298,42.4047,0.39,140.68,4272,0.8676,0.71000,0.24400,0.30900,12151,3870
63767166,187.6833,86.5103,46.9208,46.3343,43.8123,26.29,141.47,4851,1.1471,0.11600,-0.11200,1.74700,12152,3696
63772166,188.5630,86.2170,46.8231,46.4321,42.0528,0.49,140.16,4193,0.8869,-0.30500,-0.76000,1.70800,12153,3609
63777166,187.9765,88.2698,46.9208,46.4321,42.0528,1.27,144.10,4193,0.9318,0.69300,-0.07000,0.61900,12154,2066
63782166,188.5630,86.2170,46.7253,46.4321,42.4047,0.49,133.58,5074,1.2082,0.82300,0.16700,-0.04200,12155,3870
63787166,187.9765,86.5103,46.8231,46.3343,42.4047,0.49,141.73,4154,0.8965,0.01200,-0.04200,1.31100,12156,3870
63792166,187.9765,86.8035,46.9208,46.5298,43.1085,0.29,142.78,4220,0.9029,-0.08900,-0.27500,2.20900,12157,3696
63828777,188.2698,86.8035,46.7253,46.5298,42.4047,0.10,143.05,4128,0.8804,0.88700,0.25600,0.05500,12160,436
63833777,187.0968,86.2170,46.8231,46.3343,42.4047,0.39,141.47,4114,0.9254,-0.42700,-0.55700,2.00800,12166,219
63838777,187.6833,86.8035,46.9208,46.4321,42.7566,0.29,142.26,4233,0.8740,0.34900,-0.36800,1.17500,12167,307
63843777,187.9765,86.5103,46.7253,46.5298,42.7566,0.39,141.73,4206,0.9318,0.82000,0.07300,-0.33700,12168,481
63848777,186.5103,86.2170,46.8231,46.4321,42.7566,0.19,141.73,4246,0.9029,0.39600,-0.01200,0.95000,12169,480
63853777,187.9765,86.5103,46.8231,46.4321,42.0528,0.78,140.42,4220,0.9126,0.04700,-0.42800,1.71000,12170,394
63858777,187.6833,86.5103,46.7253,46.4321,42.7566,0.00,142.00,4154,0.8804,0.11300,-0.43700,1.31800,12171,307
63863777,188.2698,86.2170,46.7253,46.4321,42.4047,0.19,142.26,4167,0.8611,0.97900,-0.14900,-0.10000,12172,307
63868777,187.6833,87.0968,46.8231,46.4321,42.4047,0.29,142.26,4246,0.9126,0.69800,0.21800,-0.19900,12173,394
63873777,187.9765,87.0968,46.7253,46.5298,42.7566,0.49,142.26,4141,0.9158,0.21900,-0.12900,1.19200,12174,306
63878777,188.2698,86.2170,46.7253,46.4321,42.4047,0.10,141.47,4180,0.8933,-0.00500,-0.68500,1.71900,12175,393
63883777,187.9765,86.2170,46.7253,46.4321,42.7566,1.17,143.05,4285,0.8901,0.27800,-0.31100,0.98600,12176,394
63888777,188.2698,88.2698,46.7253,46.3343,42.7566,0.19,145.15,4101,0.8836,1.18300,-0.02200,-0.15200,12177,306
63893777,188.2698,86.5103,46.8231,46.4321,42.7566,0.10,141.73,4088,0.9383,0.43500,-0.11200,0.95500,12178,394
63898777,188.8563,87.0968,47.0186,46.5298,43.8123,37.10,143.57,4719,1.1086,-0.16900,-0.78400,2.05600,12179,219
63903777,187.6833,85.9238,46.7253,46.4321,43.1085,0.10,141.73,4246,0.8740,0.32500,-0.40800,1.04100,12180,306
63908777,187.3900,86.2170,46.7253,46.3343,42.7566,0.00,142.52,4246,0.9126,0.64800,0.04900,0.45600,12181,567
63913777,187.9765,86.2170,46.8231,45.9433,43.1085,0.00,143.05,4141,0.8997,0.94100,0.09700,0.23300,12182,567
63918777,188.2698,87.3900,46.8231,46.4321,43.1085,1.66,144.36,4272,0.9061,-0.17100,-0.46400,1.77900,12183,219
63923777,188.5630,86.2170,46.8231,46.5298,43.4604,0.00,140.94,4193,0.8772,0.11600,-0.74200,1.80900,12184,306
63928777,187.9765,86.5103,46.7253,46.5298,42.7566,0.10,142.52,4141,0.8997,1.12600,0.14600,0.04400,12185,480
63933777,188.5630,86.2170,46.9208,46.4321,43.1085,0.00,141.47,4193,0.8611,0.62900,0.13000,0.32100,12186,481
63938777,188.2698,88.5630,46.7253,46.5298,43.1085,0.00,143.57,4193,0.9093,-0.13300,-0.53900,2.14000,12187,219
63943777,188.2698,85.9238,46.8231,46.3343,43.1085,0.00,142.52,4430,0.8901,-0.15500,-0.50400,1.49200,12188,219
63982434,188.2698,86.2170,46.8231,46.5298,42.4047,0.39,142.26,4220,0.9061,0.93300,0.19200,0.05200,12190,2
63987434,189.4428,87.0968,46.8231,46.3343,42.4047,13.24,143.31,4430,0.9704,0.93300,0.19200,0.05200,12190,5002
63992434,188.8563,87.0968,46.8231,46.4321,42.4047,0.58,142.26,4088,0.9351,0.66900,-0.07200,0.67800,12197,4137
63997434,188.2698,85.9238,46.6276,46.5298,42.7566,0.10,141.47,4206,0.8676,1.13600,0.19100,-0.20200,12198,3963
64002434,188.2698,84.7507,46.8231,46.4321,42.0528,0.00,142.00,4167,0.8836,-0.45600,-0.02500,1.83800,12199,1971
